metabolite,super_pathway,sub_pathway,rho_gnn,rho_kernel_mkl,rho_lasso,rho_mirth,rho_ridge,rho_unigraph,rho_unitedmet,rho_xgboost,train_r2_gnn,obs_rate_gnn,coef_var_gnn,max_gene_corr_gnn,network_mapped_gnn,posterior_var_unigraph,obs_rate,coef_var,max_gene_corr,network_mapped
X - 15534,,,-0.10837644677319855,-0.10721589293500869,-0.12989986791689803,-0.10875483996149898,-0.13002742058278963,-0.11640114334213053,-0.1230404003681838,-0.13900838049092573,0.37500012329031535,0.041884816753926704,0.06061676888576517,0.4788583138552076,0.0,74.98930680628274,0.04188784878719006,0.058113330887524385,0.4951295713209558,0.0
X - 15546,,,-0.12577413678526606,-0.13644323376892853,-0.13545306834129686,-0.1368730176901447,-0.13470056585576293,-0.10653075416145319,-0.10652765393870432,-0.13645747278116005,0.37500012329031535,0.041884816753926704,0.06736151358594125,0.47917619944735623,0.0,67.85478638743459,0.04188784878719006,0.06646764369463777,0.4932706255052303,0.0
X - 15562,,,0.13151818571335258,0.11937218295184156,0.13186412304600814,0.1195227701549328,0.11773487735331878,0.12200681885052267,0.12860875566051524,0.13017971068139014,0.37500012329031535,0.18324607329842932,0.24511565444480415,0.6120355290657612,0.0,75.72142617801049,0.1832479422679353,0.24509716561064218,0.6311641232617745,0.0
X - 15563,,,0.13057628912626176,0.11879099966876397,0.13627836031254778,0.1189415868718552,0.11846083570182443,0.11929444496595086,0.12350663412075905,0.13317479057229267,0.37500012329031535,0.18324607329842932,0.24703695336036696,0.6119119667196429,0.0,63.24536649214656,0.1832479422679353,0.247009328075958,0.6306796410883503,0.0
X - 15564,,,-0.03518165076521647,-0.055235849755796235,-0.03294617971104728,-0.059172874226826926,-0.05608298988687243,-0.04801674720073417,-0.050231584491516226,-0.0594631917545374,0.37500012329031535,0.12303664921465969,0.16359414601602945,0.7840803464686774,0.0,65.53276858638745,0.12304017874340305,0.16453408635495573,0.7922869976437698,0.0
X - 15565,,,-0.12220013999605367,-0.11869623758821017,-0.13346988648120162,-0.12453155920918277,-0.15012075127043287,-0.1260542769131417,-0.10835352512629397,-0.14860118549275636,0.37500012329031535,0.041884816753926704,0.14116786965333167,0.4769511063533447,0.0,67.2122931937173,0.04188784878719006,0.13827652034696333,0.4920889129779164,0.0
X - 15572,,,-0.11147974974338364,-0.10924147952734782,-0.14119927225729303,-0.10938497137609161,-0.12900583439112825,-0.12363048276519836,-0.12353355580106262,-0.13497671155309554,0.37500012329031535,0.041884816753926704,0.11551053828833585,0.4793311722363821,0.0,81.35455811518328,0.04188784878719006,0.1116422626428424,0.49186211455893386,0.0
X - 15576,,,-0.11113926527980898,-0.10767289433476455,-0.13979830424944384,-0.10774230093923207,-0.1230438393211922,-0.10902253319406374,-0.12424398684504476,-0.13402414358475906,0.37500012329031535,0.041884816753926704,0.1282788535145643,0.47666641950587935,0.0,80.13014136125653,0.04188784878719006,0.11924436582424112,0.49315462647444214,0.0
X - 15577,,,-0.04290210597583905,-0.03490811922382697,-0.04716576115742683,-0.0354202691811686,-0.0383444261443446,-0.04124222235239971,-0.042194043814949914,-0.04706335546437898,0.37500012329031535,0.12303664921465969,0.1675298966574701,0.8046300617590141,0.0,64.59953507853405,0.12304017874340305,0.1697522330577578,0.8065987562025311,0.0
X - 15578,,,-0.10564671064353416,-0.11045859716073131,-0.1265947832288385,-0.11463670387761277,-0.1269492660657255,-0.11347431305138617,-0.12114948450717905,-0.13290223343556423,0.37500012329031535,0.041884816753926704,0.13955328609928208,0.4730467160402727,0.0,75.63462931937175,0.04188784878719006,0.13996811844001253,0.49400787912920135,0.0
X - 15579,,,-0.035587896230228934,-0.04289536235762247,-0.05196739632384774,-0.03827360839790066,-0.043389580080661266,-0.057842874007486146,-0.054784503295094024,-0.048140516592782866,0.37500012329031535,0.12303664921465969,0.1482816964213927,0.7857033668933419,0.0,57.40118848167539,0.12304017874340305,0.14960657925531315,0.7908869757217586,0.0
X - 15580,,,-0.04176653027572594,-0.037267799581190926,-0.041402758985325874,-0.03626782238539269,-0.03691569117023908,-0.04166604493696968,-0.041020837209080986,-0.04384080174868801,0.37500012329031535,0.12303664921465969,0.15334297995789578,0.8002234243579923,0.0,65.15928481675388,0.12304017874340305,0.15527317778376445,0.8032400860164642,0.0
X - 15581,,,-0.041444503499154205,-0.050001362527219775,-0.03672510650932535,-0.0518868349107975,-0.04644110936391245,-0.05427237431986065,-0.050622272642775315,-0.06252194981787682,0.37500012329031535,0.12303664921465969,0.172423456951065,0.7996765181815568,0.0,67.79289424083771,0.12304017874340305,0.17732399352547182,0.802848765145571,0.0
X - 15591,,,-0.03910762425171807,-0.05248071260537166,-0.05248453960659483,-0.06215757070459037,-0.047033638496150824,-0.041508415925671116,-0.040537803055550194,-0.04351530010814486,0.37500012329031535,0.12303664921465969,0.13770319548478333,0.7838676620561142,0.0,59.55980732984294,0.12304017874340305,0.13732493475144902,0.7892803652680668,0.0
X - 15592,,,-0.11448020532405445,-0.12523028355175442,-0.12098282994977386,-0.12525095093456184,-0.12823309238440833,-0.1178488473586689,-0.12262575057588124,-0.1316794168965716,0.37500012329031535,0.041884816753926704,0.07421347197007029,0.47803067469422456,0.0,71.8359780104712,0.04188784878719006,0.08374372811979058,0.49434752548390537,0.0
X - 15595,,,-0.03670263667165998,-0.06302016463108201,-0.027362706418548682,-0.05731118999688399,-0.04063479525733343,-0.04586286476368438,-0.0441363756393226,-0.03980508924294055,0.37500012329031535,0.12303664921465969,0.1658438502617119,0.7863389414641129,0.0,69.11322094240839,0.12304017874340305,0.16656647934003582,0.7936564898417634,0.0
X - 15601,,,-0.11197934563900527,-0.10764821959525134,-0.1355033031240966,-0.10774520983267839,-0.12306750063193121,-0.11153451367813469,-0.12312456641545641,-0.13504958839017175,0.37500012329031535,0.041884816753926704,0.11367329267127077,0.47694920315567224,0.0,73.8964596858639,0.04188784878719006,0.10542038814271991,0.49309054878901143,0.0
X - 15606,,,-0.032383125664997015,-0.05869340564501011,-0.043154954532655526,-0.053971724431127834,-0.03841139259114491,-0.04837408451091767,-0.04465212343328841,-0.060487686056584375,0.37500012329031535,0.12303664921465969,0.24627776882376862,0.7681348503743168,0.0,58.45430157068061,0.12304017874340305,0.2479921387957725,0.7767220499385176,0.0
X - 15609,,,-0.03630368895738037,-0.04405358301669612,-0.03748178362101202,-0.040685311673479226,-0.035469339841296764,-0.041101773713089984,-0.03554183744430224,-0.04732791666639703,0.37500012329031535,0.12303664921465969,0.1315241531821193,0.7846726670594814,0.0,69.97365340314133,0.12304017874340305,0.13487576842280743,0.7912716414639935,0.0
X - 15612,,,-0.10760789155303431,-0.10919664595283247,-0.13770322259056125,-0.1093948982292511,-0.13105810727858141,-0.11096125248971239,-0.126820391957981,-0.13132675416051062,0.37500012329031535,0.041884816753926704,0.27575444929861065,0.46122673069599884,0.0,75.57062094240834,0.04188784878719006,0.28215972058552335,0.4817999341225192,0.0
X - 15624,,,-0.10815117058725944,-0.10623150711924323,-0.14166893107445433,-0.111843230441181,-0.12870551775482528,-0.11334910405520585,-0.1226447319396792,-0.1331360799896988,0.37500012329031535,0.041884816753926704,0.07123089754505565,0.4770171439143265,0.0,72.9745780104712,0.04188784878719006,0.07101154756448434,0.4926605871028114,0.0
X - 15664,,,-0.12281348406440334,-0.11402496155165984,-0.12977610106072468,-0.11131214379714885,-0.1304031621973253,-0.11334832399915938,-0.1136246238511138,-0.13101872029670505,0.37500012329031535,0.041884816753926704,0.07424881782791401,0.4777234131886159,0.0,77.33326073298429,0.04188784878719006,0.07130119746307355,0.49373847209694327,0.0
X - 15666,,,0.12559666905449393,0.13112494513264272,0.1283084157365256,0.13117137110638927,0.12847869511232876,0.11561548443243101,0.13097976874709502,0.12455081793188646,0.37500012329031535,0.18324607329842932,0.14404436012473515,0.6283229101964766,0.0,61.627623036649254,0.1832479422679353,0.14550268354349316,0.645290449768901,0.0
X - 15678,,,0.07791033190809013,0.07769443938706312,0.10131782247010958,0.07722460003557645,0.07037856556174509,0.07224456936078062,0.059459672474460074,0.09052017563640055,0.37500012329031535,0.22513089005235604,0.39830834519492786,0.6065642304569097,0.0,66.64251623036651,0.22513579105512538,0.40263243863331416,0.6317030532264218,0.0
X - 15680,,,0.07852770774303827,0.0747903155201234,0.07661609706340809,0.07358235326413218,0.07528852685854007,0.06244387025712175,0.06979699054137561,0.08636430941302793,0.37500012329031535,0.22513089005235604,0.3602058872219447,0.6069121310369705,0.0,71.5770345549738,0.22513579105512538,0.3641897208971412,0.6344880534094418,0.0
X - 15689,,,-0.1117460688782304,-0.1125052376322099,-0.13946449775794098,-0.11375443446115178,-0.13086830716443795,-0.12713329443980922,-0.11340326794684424,-0.11840331025502225,0.37500012329031535,0.041884816753926704,0.06943347105582234,0.47698552139573314,0.0,77.91252146596861,0.04188784878719006,0.07712274618139481,0.49239230205644563,0.0
X - 15691,,,-0.12849323215039885,-0.13077760437962882,-0.14592024977997564,-0.1315830627355771,-0.1266860066822415,-0.10906001588716946,-0.10616576793744391,-0.1345981305812712,0.37500012329031535,0.041884816753926704,0.15037582376506403,0.47519220931703043,0.0,79.27792879581153,0.04188784878719006,0.14846971266319775,0.4912376869433837,0.0
X - 15807,,,-0.05071410167094239,-0.044221776683151755,-0.044457775091913725,-0.04344811497556037,-0.05697200834561928,-0.037358484447981226,-0.0345373086683867,-0.04358722343271994,0.37500012329031535,0.12303664921465969,0.07943838635170453,0.7702199318198173,0.0,70.55867120418846,0.12304017874340305,0.07856936461156416,0.7767587461794303,0.0
X - 15808,,,-0.04297373694596466,-0.04780659554954874,-0.03990614637365262,-0.05413145009805157,-0.04771652130488664,-0.04927105862776243,-0.04138782871010215,-0.051511885984608985,0.37500012329031535,0.12303664921465969,0.12260698803889081,0.7791616774884248,0.0,62.3317403141361,0.12304017874340305,0.12471347017395279,0.7846843089199581,0.0
X - 15842,,,-0.12461373341108135,-0.11682376456909112,-0.13499622303395112,-0.1147561109022975,-0.1287244468034165,-0.12173670669868984,-0.1174503587275347,-0.13131546953538892,0.37500012329031535,0.041884816753926704,0.1542941468979605,0.4692466123168434,0.0,76.96610261780108,0.04188784878719006,0.15731622843096305,0.4881620691436162,0.0
X - 15863,,,0.13662690876596842,0.13591217531760835,0.1391520051383934,0.1353550839548094,0.12878440136011576,0.12822915857703046,0.13211918582904386,0.1300454320114272,0.37500012329031535,0.18324607329842932,0.1199919227174283,0.6325495655591775,0.0,69.09826282722514,0.1832479422679353,0.12081000910388291,0.6488524063163655,0.0
X - 16065,,,-0.1115502748105612,-0.11537234879084927,-0.13529544760975845,-0.11379318580391574,-0.12597449286731088,-0.11107382057765212,-0.12299281694934786,-0.14173809490584532,0.37500012329031535,0.041884816753926704,0.08130204422493544,0.47669085174378556,0.0,79.6739068062827,0.04188784878719006,0.09202040075031444,0.49484189742695994,0.0
X - 16094,,,-0.11035708908098678,-0.10763674675676374,-0.14881428289747364,-0.10722101909688611,-0.12801307859655195,-0.11273716008745245,-0.1224042146586779,-0.14088039059256405,0.37500012329031535,0.041884816753926704,0.0445848419472125,0.47984646929489483,0.0,71.81685235602095,0.04188784878719006,0.04744404466279206,0.49459971529857844,0.0
X - 16103,,,-0.047248968519433165,-0.03601338147549812,-0.03526356866759269,-0.0448261148477359,-0.03640322533343142,-0.049461232962345655,-0.03852311890183613,-0.0380727698035509,0.37500012329031535,0.12303664921465969,0.06010833323253283,0.7588438814321324,0.0,63.32298848167538,0.12304017874340305,0.06013028920834448,0.7594577531149683,0.0
X - 16182,,,-0.052320280100767926,-0.05149971247595624,-0.0450914050023679,-0.058540337745293665,-0.044179290894969483,-0.058944137054235964,-0.056496012193075054,-0.03635632938193483,0.37500012329031535,0.12303664921465969,0.10070042448268277,0.7838485784275697,0.0,64.07552460732984,0.12304017874340305,0.10150453376306455,0.7889147025107096,0.0
X - 16186,,,-0.11414354113496392,-0.12487674111750902,-0.13137546005861647,-0.12054212372806808,-0.13712770670935523,-0.12006750676782227,-0.11469336063911734,-0.1322123424184474,0.37500012329031535,0.041884816753926704,0.06771251460874479,0.47651065653403196,0.0,76.17019685863877,0.04188784878719006,0.07002232921066082,0.4912742242071498,0.0
X - 16209,,,-0.1075694287895112,-0.10766111636759379,-0.13828536363877425,-0.11325054495374716,-0.13263001915601594,-0.11263617283158754,-0.12089654633374518,-0.13770249455023084,0.37500012329031535,0.041884816753926704,0.06925338537757128,0.47672761745961234,0.0,76.93532460732979,0.04188784878719006,0.07023078565047486,0.49427607395785705,0.0
X - 16252,,,-0.05361712767621921,-0.044307574405812095,-0.044508789625679064,-0.04076426939077879,-0.045907601094982486,-0.05139802234341054,-0.05132175062899684,-0.06345866607599558,0.37500012329031535,0.12303664921465969,0.10642981710441812,0.7793007719781448,0.0,63.66179162303666,0.12304017874340305,0.1082859168045095,0.7873006546946643,0.0
X - 16253,,,-0.11498710174421381,-0.12074755669949755,-0.12271876931365458,-0.12293063037618236,-0.13601001919407688,-0.1204358532332626,-0.12320229199998625,-0.14408566095132147,0.37500012329031535,0.041884816753926704,0.073131532988773,0.4760499241923277,0.0,75.57496649214656,0.04188784878719006,0.07376096365127251,0.4917002542409983,0.0
X - 16292,,,-0.10946118471087368,-0.12193265616305929,-0.14864552314887963,-0.11944925449447577,-0.13561141711316566,-0.1155032188268714,-0.1128439877629475,-0.14511780372777414,0.37500012329031535,0.041884816753926704,0.03929340362566179,0.4777475814790084,0.0,74.61660418848166,0.04188784878719006,0.03898178543267095,0.4929689154335685,0.0
X - 16335,,,-0.11807566365526392,-0.12228333038768277,-0.14069932696238574,-0.12372414802966215,-0.1476667457286476,-0.12418324248060394,-0.11098339408057045,-0.1266231768017253,0.37500012329031535,0.041884816753926704,0.0941148696420701,0.4757935206302314,0.0,74.29748272251305,0.04188784878719006,0.08691037794442025,0.49164893246035374,0.0
X - 16336,,,-0.12463961527067516,-0.13169117999898414,-0.12789346157026207,-0.13113167570359177,-0.14711270703718932,-0.11239907579632855,-0.11191080071409953,-0.1316559739979317,0.37500012329031535,0.041884816753926704,0.08227485203036444,0.4773698088029108,0.0,70.65983036649219,0.04188784878719006,0.08234343062344042,0.4923808410985367,0.0
X - 16368,,,-0.12878063279993796,-0.12605354108088823,-0.12945976753715224,-0.12696884576278156,-0.11717321331272529,-0.10926801083146324,-0.10591550995658001,-0.11784948997566304,0.37500012329031535,0.041884816753926704,0.08259326970611258,0.48156883635211684,0.0,77.71911308900522,0.04188784878719006,0.07886577544974059,0.4950152039784981,0.0
X - 16379,,,-0.04054719274800875,-0.04656017162418876,-0.051089044871684815,-0.05771270924585051,-0.053780714547855976,-0.04154627526184526,-0.04450382400118042,-0.05988004330681706,0.37500012329031535,0.12303664921465969,0.13460187819011488,0.7934507906005307,0.0,64.31878219895287,0.12304017874340305,0.1362793445689867,0.7992441431050752,0.0
X - 16468,,,-0.12743365602058232,-0.13828979119188942,-0.1293522359803475,-0.1324223090077096,-0.1331841306515073,-0.11416872294425962,-0.11308278492035911,-0.1261098355647381,0.37500012329031535,0.041884816753926704,0.10619565381489712,0.4774400003636905,0.0,77.59884816753929,0.04188784878719006,0.10223485735572273,0.49270659380328885,0.0
X - 16475,,,-0.11053854211826279,-0.11918013099591038,-0.13138084755706167,-0.11732968826771699,-0.12722599419532252,-0.12652541076378498,-0.1251362109507334,-0.1417390413582749,0.37500012329031535,0.041884816753926704,0.0917945922391081,0.4781509418711518,0.0,76.88376439790582,0.04188784878719006,0.0914401176297391,0.4921468578339923,0.0
X - 16581,,,0.152903049755995,0.16106318494699717,0.1464696490336028,0.16079365214340754,0.17390959431105837,0.15589218247785305,0.1433387496616118,0.16506276886780488,0.37500012329031535,0.18324607329842932,0.16625832186931083,0.6278569744564013,0.0,57.96483246073299,0.1832479422679353,0.16628957278728176,0.6476567405947103,0.0
X - 16619,,,0.12694812188434684,0.11907749131459106,0.1371045678746633,0.11905306407867802,0.1269251168116111,0.12224614892682499,0.12627280932573115,0.12332514783838588,0.37500012329031535,0.18324607329842932,0.12369574221889854,0.6307167372501725,0.0,69.70762198952883,0.1832479422679353,0.12374177706557028,0.648731267201872,0.0
